,claim,claim_veracity
3663,"Sheldon Whitehouse said on Senate floor: Everybody in Rhode Island who disagrees with me about Obamacare is an Aryan, is a white supremacist.",0
3664,Jennifer Carroll is the first African-American Republican woman to be part of a statewide ticket in Florida.,1
3665,Connie Mack is protecting Chevron oil from a multi-billion dollar lawsuit over pollution of rivers and rainforests.,0
3666,Graduation and third-grade reading scores are up in the state since I took office.,1
3667,"Increasing the min. wage to $15 an hour would reduce spending on food stamps, public housing and other programs by over $7.6 billion a year.",0
3668,The states pension and health benefits reform includes the destruction of public sector collective bargaining rights.,1
3669,We got a chance to pass what I think is Oregons first human trafficking bill which has increased by 66 percent the calls to the human trafficking hotline.,0
3670,We knew Strom Thurmond had proposed the amendment that blocked Puerto Ricos use of Chapter 9 bankruptcy protection.,1
3671,Challenger Dominic Chavez is a Rick Perry Republican lobbyist.,0
3672,Newt Gingrich co-sponsored a bill with Nancy Pelosi that would have given $60 million a year to a U.N. program supporting Chinas brutal one-child policy.,0
3673,"While the countrys economy was battered, nine states with no income tax actually grew jobs from 2001 to 2010.",1
3674,Library district would come at no direct cost to the city budget.,0
3675,"As president, Barack Obama has not gone to the Texas-Mexico border",0
3676,"Under Scott Walkers tax plan, the average Wisconsin taxpayer got just $11 a month. But corporations got $610 million in tax cuts. Millionaires got at least $1,400 per year.",0
3677,"Why are Muslim armies so useless against ISIS? ... There are 20,000 or 30,000 (ISIS fighters). The countries surrounding ISIS have armies totaling 5 million people.",1
3678,Tom Cotton Says he voted for disaster relief and full funding of FEMA.,1
3679,Donald Trump has supported a Canadian-style universal health care system.,1
3680,Roy Barnes proclaimed Mexican workers good for Georgia.,0
3681,Marco Rubio has the No. 1absentee record in the United States Senate.,1
3682,"Donald Trump Says that in the Philippines more than a century ago, Gen. John Pershing took 50 bullets, and he dipped them in pigs blood, and shot 49 Muslim rebels. The 50th person, he said, You go back to your people, and you tell them what happened. And for 25 years, there wasnt a problem.",0
3683,There is no Plan B if the transportation referendum is not passed by voters.,0
3684,The Benghazi victims were left helpless to die as Hillary Clinton soundly slept in her bed.,0
3685,Neighborhoods have become more violentunder President Barack Obamas watch.,0
3686,"Embryonic stem cell research is at a dead end, with no one good example of a successful treatment.",0
3687,"Taxpayer money will provide iPod Touch devices to high school students in Utah, BlackBerry smart phones to smokers who kick the habit and funding for a study of exotic ants in East Africa.",1
3688,The cost ofa gas tank fill-up has risen$30 sinceBarack Obama became president.,1
3689,We built a new prison every 10 days between 1990 and 2005 to keep up with our mass incarceration explosion of nonviolent offenders.,1
3690,Federal judge sanctions Tennessee birther lawyer for bringing a frivolous lawsuit.,1
3691,"Its bad enough that (Stephen) Silberkraus appeared in a sexual fetish film where women were kidnapped from their homes and forced to live naked in kennels and trained to be pets. But when Silberkraus isnt acting in films that degrade women, hes stalking them in his personal time.",0
3692,"Republican opponent Jason Isaac is peddling a plan meaning Texans would pay the highest sales taxes in America, up to 14.5 percent.",0
3693,They delayed my swearing-in here in Massachusetts for a couple weeks so they could ram (the health care law) through.,0
3694,The Chinese are there in Syria.,0
3695,The federal government is earning more tax revenue now than any other time.,0
3696,Barack Hussein Obama will ... force local authorities to allow Occupy protesters to live in parks.,0
3697,Providence has more of its pension fund invested in hedge funds and is less transparent about it than the state.,1
3698,"An audit shows there are 6.5 million people who have active Social Security numbers who are 112 years of age or older,",1
3699,Dr. Paul never votes for legislation unless the proposed measure is expressly authorized by the Constitution.,0
3700,"The University of Florida announced this past week that it was dropping its computer science department ... Meanwhile, the athletic budget for the current year is $97.7 million, an increase of more than $2 million from last year.",1
3701,"Before President Obama acted in Libya in 2011, the American people were opposed to military action by 35 to 60. After he took action, they were in support of it 54 to 43.",1
3702,The right-to-work states have much lower level of unemployment than the union states do.,1
3703,Donald Trump supports the Wall Street bailout.,1
3704,Newt Gingrichs contract was with the lobbyists at Freddie Mac.,1
3705,Mitt Romney Says a poll found him the only Republican candidate who could beat Barack Obama in Texas -- and by eight points.,0
3706,"I have the most Grammys of anyone my age, but I havent won one against a white person.",0
3707,Thomas Jefferson said that government is best which governs least.,0
3708,U.S. House opponent Paul Ryan supports cutting funding for veterans by 24 percent.,0
3709,Scott Fisher tried to expand Obamacare in Texas and even voted for an official resolution to force 1 million Texans into Obamacare.,0
3710,"Ive been proven right about Hillary Clintons radical call for open borders, meaning anyone in the world can enter the United States without any limit at all.",0
3711,"After a decade of decline, this country created over half a million manufacturing jobs in the last two and a half years.",1
3712,Mitt Romney was director of a company that stole millions from Medicare.,1
3713,I have never asked for nor received a single earmark or pork barrel project for my state.,0
3714,Jim Renacci supports a national sales tax of 23 percent.,0
3715,Individuals with mental illnesses die an average of 25 years earlier than those without a mental illness.,1
