,claim,claim_veracity
1095,Netflix documentary Tiger King has risen in popularity as COVID-19 forces people into lockdown. So it's no surprise that a rumour began that one of its main protagonists has been infected. Latest issue of,0
1096,Angela Rayner has demanded all social care workers in the UK are paid at least the real living wage as care homes brace for a feared second wave of COVID19. Labours Deputy Leader joins Breakfast to discuss.,1
1098,A Noted Meteorologist Says The California Wildfires are Being Fanned by the Coronavirus,0
1099,Russian's Health Minister announced that starting October 5 his country would share a COVID-19 vaccine with allies including Venezuela.,0
1100,We have recorded 85 close contacts from the charter flight from Christchurch to Auckland. Of those 29 have been tested. These include the people closest to the person on the flight. 28 have returned a negative result.,1
1101,We should have a rudimentary website and more sustainable process going in the next day or so thanks to dozens of volunteers. We've hit pause on adding new people to the effort but we will start bringing more in as we smooth the workflows and have easier ways to plug in.,1
1102,Not one politician has died from the virus.,0
1103,To date our system has recorded 80 of those close contacts as having returned a negative test result. There have been 195 casual contacts identified from the gym classes  of which 91 have been tested and returned a negative result.,1
1105,With todays six new cases and one additional recovered case our total number of active cases is 123. Of those 43 are imported cases in MIQ facilities and 80 are community cases.,1
1106, Today we have recorded 97% of all confirmed and probable cases as having recovered from COVID-19 an increase of three on yesterday for a total of 1455.    There are no additional deaths to report.,1
1107,Japanese Nobel laureate Dr. Tasuku Honjo has said China manufactured coronavirus and he once worked at the Wuhan lab which later produced it.,0
1108,One new case of COVID-19 has been confirmed in Oyo state Nigeria As at 08:05 am on the 22nd of March there are 26 confirmed cases of COVID-19 in Nigeria Of the 26 confirmed cases 2 have been discharged with no death,1
1110,Our daily update is published. Weve now tracked ~4.16 million tests up 152k from yesterday a bit over the April average. The testing plateau continues. Note that we can only track tests that a state reports.,1
1112,Democratic primary candidates find common ground in being high risk for coronavirus,0
1113,", Nicols Maduro warned that the COVID-19 disease might be a ""biological weapon"" created against China and the rest of the world",0
1114,Text in Lithuanian excerpted from a letter claims WHO measures are a genocide and pandemic isn't real.,0
1115,COVID-19 Update There are nine new cases of COVID-19 to report in New Zealand today  eight confirmed cases and one probable case. The total number of active cases in New Zealand is 123 of which 19 are imported cases from managed isolation facilities.,1
1118,Images show Indonesian doctor Dr Hadio Ali who died due to COVID-19.,0
1120,Latest updates from the Director-General Health and the Police Commissioner    There are no new cases of COVID-19 to report today  This means New Zealands combined total of confirmed and probable cases is 1499 of which 1149 are confirmed cases of COVID-19,1
1121,Did Donald Trump attempt to steal a COVID-19 vaccine from a German company and refuse testing kits from WHO?,0
1122,Coronavirus - Patient Zero identified,0
1123,Yesterday our laboratories completed 2054 tests bringing the total number of tests completed to date to 294048.,1
1124,Says President Donald Trump is morbidly obese.??,0
1125,There are no new recovered cases to report so there continue to be 23 active cases all in managed isolation facilities. None of those people are receiving hospital-level care. Our number of confirmed cases remains at 1219.,1
1126,"The COVID-19 pandemic was caused by the 5G network. All influenza pandemics are caused by the ""electrification"" of the earth.",0
1127,Another implication of that fact: there is a lot of headroom left for the outbreak to grow. We've locked in lots of transmission already as the data we see here lags by 1-3 weeks from the time of infection.,1
1128,Kabataan Representative in the Philippines Sarah Elago tested positive for coronavirus.,0
1129,Andrew Jenkinson says his wife's treatment has been paused because there is too much concentration on COVID-19.,1
1130,Here's the good news today: Deaths fell under 400 for the first time since March 28. The 7-day average keeps falling slowly.,1
1131,Myanmar navy ships have started blocking and shooting Bengalis to stop them from entering the country with COVID-19.,0
1132,There are five recovered cases to report bringing our total number of active cases to 67. Of those 34 are imported cases in MIQ facilities and 33 are community cases.,1
1133,It has been 71 days since the last case of COVID-19 was acquired locally from an unknown source. The total number of active cases is 24.  Todays new case is a woman in her 20s who arrived in New Zealand on 2 July from London via Doha and Sydney.,1
1135,More than 50000 people have returned to NZ since 26 March. Our Managed Isolation and Quarantine workers are working on the ground supporting our returnees and keeping our communities safe from COVID-19.,1
1136,While it is too soon to assess the full impact of COVID-19 the report estimates that 130 million more people may face chronic hunger by the end of this,1
1137,"Delays in getting coronavirus test results back have been condemned as ""appalling and negligent"" by the chair of a body representing 4000 care homes in the UK",1
1138,The latest CDC COVIDView shows that influenza-like illness has declined nationally and is below baseline but remains elevated in the northeastern and northwestern parts of the U.S.,1
1139,Note: The 15 deaths reported for Lagos State on 23rd July include previously unreported deaths. A breakdown of cases by state can be found via,1
1140,Pier Luigi Bersani,0
1141,The latest CDC COVIDView report shows the percentage of deaths attributed to COVID-19 increased during the first 3 weeks of July but has since been on the decline:,1
1145,"One article of ""Le Parisien"" French journal, published in 2013, reveals that COVID-19 was created by Chinese scientists.",0
1146,Olly Murs turns up at his local hospital with coronavirus but it turns out to be a hangover,0
1147,Current hospitalizations ticked up for the first time since early May today. That's largely because Alabama began reporting hospitalizations today which added 600 people to the known national total of ~31k.,1
1148,Bruno Covas Mayor of So Paulo admited using chloroquine. He banned the drug in So Paulo.,0
1151,BREAKING: People who may have coronavirus will be required to self-isolate by law - with those who refuse facing fines of up to 10000 in England Read more here:,1
1152,The overarching goal of the COVAX Facility is to ensure that all countries have access to vaccines at the same time and that priority is given to those most at risk including health workers older people and others at the highest,1
1153,Cardio workout during lockdown.,0
1154,Pakistan's PM Imran Khan tested COVID-19 positive.,0
1155,As the coronavirus has led to layoffs that stripped workers of their employer-sponsored health insurance top Republicans have actually encouraged people to sign up for plans available on the marketplaces set up by Obamacare.,0
1156,A claim that Indias Ministry of Home Affairs has made it a punishable offense?? for citizens to publish posts on social media about the novel coronavirus has been shared repeatedly on Facebook Twitter and WhatsApp.,0
