,claim,claim_veracity
1443,Respiratory viruses may spread via airborne dust,1
1444,The Recovery Room: News beyond the pandemic,1
1445,Which homemade masks are most effective?,1
1446,Dry heat can effectively sanitize N95 masks,1
1447,Scientists propose cheap and accessible test for mask,1
1448,"Nose burning: Causes, treatments, and how to stop it",1
1449,Social distancing at work: Advice and tips,1
1450,Plague in Inner Mongolia: Should we be concerned?,1
1451,"Summer flu: Symptoms, treatments, and home remedies",1
1452,Vaccine misinformation can be dispelled by conversation,1
1453,Vomiting and diarrhea with stomach pain: 11 causes and,1
1454,"Plaquenil: Dosage, side effects, use for COVID-19, and more",1
1455,Raw milk may harbor antibiotic resistant germs,1
1456,"Online searches for chest pain rise, emergency visits for heart attack drop amid COVID",1
1457,"Convalescent plasma associated with reduced COVID-19 mortality in 35,000-plus hospitalized patients",1
1458,"The effects of COVID-19 on emergency visits, hospitalizations",1
1459,"COVID-19 testing sites in Rochester to converge on July 13, 2020",1
1460,Mayo Clinic COVID-19 skill for Amazons Alexa now available in Canada,1
1461,Clorox and Cleveland Clinic Release Guide to Help People Stay Safer at Home During COVID-19,1
1462,"Cleveland, Clinic, American Lung Association Provide Advanced COVID-19 Resources for Healthcare Providers",1
1463,"Take Steps to Protect Ourselves, Our Families and Our Community from Coronavirus",1
1464,Clorox and Cleveland Clinic Partner to Address Public Health Needs Posed by COVID-19,1
1465,Cleveland Clinic Researchers Identify Genetic Factors that May Influence COVID-19 Susceptibility,1
1466,Cleveland Clinic Researchers Find Rise In Broken Heart Syndrome During COVID-19 Pandemic,1
1467,Fewer Severe Asthma Attacks In Kids During COVID,1
1468,COVID & Social Distancing: Is 6 Feet Enough?,1
1469,Hospitals Must Report COVID Data or Be Penalized,1
1470,Texas Mother Transmitted COVID-19 to Unborn Baby,1
1471,FDA Approves New Rapid Coronavirus Test,1
1472,CDC's New COVID Testing Guidelines Trigger Concern,1
1473,American Girl Honors Front-Line Heroes,1
1474,The Forgotten Science Behind Face Masks,1
1475,Women May be Less Susceptible to COVID Than Men,1
1476,Study Finds Some COVID-19 Symptoms Last for Months,1
1477,CDC Advises Not to Argue With Anti-Maskers,1
1478,Olympic Gold Medalist Usain Bolt Tests Positive,1
1479,Survivors' Plasma Still OK for Treating COVID-19,1
1480,What If Many Americans Say No to a COVID Vaccine?,1
1481,FDA Chief Apologizes for COVID Treatment Claim,1
1482,Distributing COVID Vaccine Will Be Major Challenge,1
1483,Study Confirms Its Possible to Catch COVID Twice,1
1484,What to Know About COVID Contact Tracing and Scams,1
1485,BP Meds Could Improve Survival in COVID Patients,1
1486,Flushing a Public Toilet? Be Sure to Wear a Mask,1
1487,Cases Spiking in Some Southern Universities,1
1488,Fauci Says Vaccine Might Be Ready By Late 2020,1
1489,KY Reports Record-High Weekly COVID-19 Cases,1
1490,FDA Expands Use of Remdesivir for COVID-19 Treatment,1
1491,FDA: COVID Vaccine Could Be Given Before Tests End,1
1492,CDC Director Tries to Clarify Testing Guidance,1
1493,Secret Service Faces COVID-19 Concerns,1
1494,Dept of Justice Looks Into 4 States' Nursing Home Deaths,1
1495,1st U.S. COVID-19 Reinfection Reported in Nevada Patient,1
1496,Masks Use Up - COVID Cases Down in Philadelphia,1
1497,Worldwide COVID-19 Cases Pass 25 Million,1
1498,New Quick COVID Test May Boost Screening Efforts,1
1499,"Most Americans Wear Masks, But Myths Linger: Poll",1
1500,"With COVID Vax in Works, 20% Don't Believe in Shots",1
1501,Feds: Nursing Home Staff Must Get COVID Tests,1
1502,Will Telehealth Remain After COVID? Should It?,1
1503,FDA Warning Issued About Hand Sanitizer Packaging,1
1504,Fauci Wasnt Involved in New Testing Guidelines,1
1505,Blood Thinners May Increase COVID Survival Rates,1
1506,Obesity Raises the Risk of COVID-19 Complications,1
1507,CDC Will Survey Wastewater for COVID-19 Spread,1
1508,COVID-19 Vaccine Likely Wont Be Mandatory,1
1509,More Than Two Dozen Cases Linked to Maine Wedding,1
1510,Iowa Teachers Union to Sue Over 50% In-Class Rule,1
1511,Cases Rise in Europe Where Restrictions Eased,1
1512,High Viral Load Makes Kids COVID 'Silent Spreaders',1
1513,Georgia Officials Knew of Severe PPE Shortage,1
1514,Coronavirus Test Could Give Inaccurate Results,1
1515,Doctors: Take Effects of COVID-19 to Heart,1
1516,Experts Reject Oleander Extract as COVID Treatment,1
1517,107-Year-Old Who Beat Spanish Flu Beats COVID,1
1518,"Notre Dame, Michigan State Go to On-line Classes",1
1519,COVID Means Money Issues for Many With Diabetes,1
1520,Dentists Push Back on WHO's Call to Delay Check-ups,1
1521,"L.A. Schools Launch COVID-19 Testing, Tracing Plan",1
1522,COVID-19 Now the 3rd Leading Cause of U.S. Deaths,1
1523,States with Female Governors Had Fewer COVID Deaths,1
1524,COVID the Third-Leading Cause of Death in the U.S.,1
1525,"Even With Misses, Rapid Tests Could Help Stop COVID",1
1526,Coronavirus on a Plane: One Flight's History Outlines the Risk,1
1527,Study Finds Rise in Domestic Violence During COVID,1
1528,Pandemic Drove Spike in Panic Attacks,1
1529,FDA Authorizes Convalescent Plasma for COVID-19,1
1530,Study Finds Sociopaths Less Likely to Wear Masks,1
1531,COVID-19 Hits Famous French Naturist Resort,1
1532,Las Vegas May Be Super Spreader Hotspot,1
1533,Daycares Dont Have to be Hotbeds of COVID-19,1
1534,Teachers Could Stay in Class if Exposed to COVID,1
1535,CDC Drops Mandatory 14-Day Travel Quarantine,1
1536,Growing COVID Cases Linked to Sturgis Bike Rally,1
1537,German Concert Held to Test COVID-19 Spread,1
1538,Miami And Mass. Schools Both Assessing Changes,1
1539,Los Angeles Cuts Utilities to Party House,1
1540,White House Blocks FDA Power to Regulate Lab Tests,1
1541,In-Person Pregnancy Checks Won't Raise COVID Risk,1
1542,Giroir Urges Caution Despite Dip in New Cases,1
1543,Nevada Measuring COVID-19 in Wastewater,1
1544,Fauci Has Vocal Polyp Removed,1
1545,Which HCPs Are Most Likely to Get COVID Vaccine?,1
1546,How COVID-19 Raced Through a Georgia Summer Camp,1
1547,First U.S. Dog With COVID-19 Has Died,1
1548,Another Effect of COVID: Lasting Hearing Problems?,1
1549,Vaccine May Be Cleared Within Weeks of Trial Data,1
1550,"New FDA Guidelines for Rapid, At-Home Testing",1
1551,Gohmert to Take Hydroxychloroquine for Coronavirus,1
1552,Fauci Suggests Wearing Goggles for Full Protection,1
1553,Pandemic Could Complicate Hurricane Season,1
1554,Study Reveals How Coronavirus Travels Indoors,1
1555,A Long Road to Recovery for Some COVID Survivors,1
1556,"New Study Shows Kids Are COVID Spreaders, Too",1
1557,"FDA Warns of Silver, Other Bogus COVID-19 Cures",1
1558,Former GOP Candidate Herman Cain Dies of COVID-19,1
1559,Gynecological Cancers Not Tied to Severe COVID-19,1
1560,11 States May Need ICU Docs as COVID Cases Surge,1
1561,Recovered COVID Patients Often Have Heart Damage,1
1562,Study says Trained Dogs Can Identify COVID-19,1
1563,Florida Sets COVID-19 Death Record,1
1564,U.S. Rep. Gohmert Tests Positive for COVID-19,1
1565,"Coronavirus-Related Deaths in U.S. Pass 150,000",1
1566,Florida's Positivity Rate Inches Downward,1
1567,1 in 4 Connecticut Nursing Home Patients Had COVID,1
1568,Will COVID Sideline the College Football Season?,1
1569,Toxic Methanol in Hand Sanitizers: Poisonings Continue,1
1570,Is It Safe Again to Take the Bus or Subway?,1
1571,Lasting Immunity to COVID Found in Early Studies,1
1572,Researchers: COVID Clinical Trials Lack Diversity,1
1573,CDC Requests Plans for COVID-19 Vaccine Distribution,1
1574,Coronavirus Mutation Has Spread Worldwide,1
1575,FDA Authorizes New Saliva COVID-19 Test,1
1576,"COVID-19 Testing Numbers Drop, Cause Concern",1
1577,NZ Lockdown Possibly From China Food Packages,1
1578,"1,900 El Paso Children Have Tested Positive",1
1579,Biden Calls for National Mask Mandate,1
1580,Parents Turn to 'Pods' for School During Pandemic,1
1581,Schools Respond to Positive COVID-19 Cases,1
1582,"Previous Vaccines, Masks May Influence Spread",1
1583,Father and Son Doctors Die of COVID-19 in Florida,1
1584,SC Health Officials Say Wearing Face Masks Works,1
1585,Mental Health Issues Soaring During COVID Pandemic,1
1586,Fauci Has Doubts About Russias COVID-19 Vaccine,1
1587,Illinois Strengthens Face Mask Rules in Businesses,1
1588,"In Rush to Publish, Some COVID Studies Not Reliable",1
1589,COVID 'Super Spreaders' Fill Room With Virus,1
1590,Doctors Worry About COVID's Effects on Hispanics,1
1591,Coordinator Says COVID Testing Times Must Improve,1
1592,COVID Vaccine Candidate Now in Final Phase Testing,1
1593,Lab-Created Virus Can Help COVID-19 Research,1
1594,How to Counter the Anti-Mask Backlash? Empathy,1
1595,Texas Bars Reopen in Defiance of Governors Order,1
1596,School Reopening Important for Our Public Health,1
1597,"Former FDA Dir. Warns 300,000 COVID Deaths in 2020",1
1598,CDC Updates Guidance on COVID-19 Isolation Time,1
1599,"U.S. Returns to 1,000 COVID-19 Deaths Per Day",1
1600,U.S. Surpasses 4 Million COVID-19 Cases,1
1601,Many U.S. Homes Too Cramped to Stop COVID's Spread,1
1602,One Third of Outpatients With COVID-19 Are Unwell Weeks Later,1
1603,More Layers Are Better With Homemade Face Masks,1
1604,Sports After Lockdown: Take It Slow,1
1605,"With Precautions, Unlikely Baby Gets COVID from Mom",1
1606,Michigan Convent Loses 13 Sisters to Coronavirus,1
1607,California Surpasses NY for Most COVID-19 Cases,1
1608,Several Steroids May Also Help Battle COVID-19,1
1609,Hair Loss an Unexpected COVID Misery for Many,1
1610,COVID Fears Shouldn't Keep You From the ER,1
1611,Another COVID Mystery: Why Some Fall Ill Twice,1
1612,COVID Rates Likely 10 Times Higher Than Reported,1
1613,"COVID-19 Antibodies Fade Quickly, U.S. Study Says",1
1614,COVID-19 Spreading Faster Than Testing Capacity,1
1615,Pfizer Contracts With Feds for Vaccine Delivery,1
1616,What We Know About COVID-19 and Kids,1
1617,COVIDs Forgotten Victims: The Deaf Community,1
1618,"Trump Urges Mask Use, Says COVID Could Get Worse",1
1619,KY Positive Test Results in Ankle Monitor Order,1
1620,Facebook Removes Anti-Maskers for Misinformation,1
1621,Will Coffee Shop Culture Survive COVID-19?,1
1622,Trump Misinformation Posts Pulled By Social Media,1
1623,Ohio Governor Tests Positive for Coronavirus,1
1624,Only 42% Would Get Vaccinated Against COVID,1
1625,"NYC, LA Increase Coronavirus Restrictions",1
1626,Can You Protect Kids from COVID-19 at School?,1
1627,Moderna Prices COVID Vaccine Higher than Others,1
1628,Americans More Stressed by COVID Than Other Nations,1
1629,Clorox Wipes Shortage Will Last Until 2021,1
1630,Experts Say COVID Isnt Seasonal and Will Rage,1
1631,L.A. County Public Health Prohibits Gatherings,1
1632,Chicago Schools Reverse Course to Remote Learning,1
1633,Four Dead From Swallowing Hand Sanitizer,1
1634,Guidance for Kids to Return to Sports Amid COVID,1
1635,260 Teachers Infected in GAs Largest District,1
1636,Fauci Says Safety a Priority for School Opening,1
1637,WHO: There's No 'Silver Bullet' for COVID-19,1
1638,Novavax Reports Encouraging Vaccine Results,1
1639,Colleges Weigh How Best to Test for COVID,1
1640,"Skip the 'Maskne,' Not the Mask",1
1641,"Obesity Tied to Severe COVID-19, But Age Matters",1
1642,Many COVID Patients Get Useless Antibiotics: Study,1
1643,"Cancer Diagnoses Drop, COVID Drives Down Screenings",1
1644,Pastor Tests Positive After White House Visit,1
1645,Pandemic Expert: Schools Need Testing in Place to Safely Reopen,1
1646,Asian Countries Report Record COVID-19 Spikes,1
1647,White House Staff Subject to Random COVID Testing,1
1648,"CDC Forecasts Up to 11,000 Deaths Weekly in August",1
1649,Birx Says Midwest Coronavirus Surge is Developing,1
1650,3% Drop in Daily COVID-19 Cases Over 7 Days,1
1651,"California Sets Record 500,000 COVID-19 Cases",1
1652,COVID-19 Vaccine Should Be Very Effective,1
1653,Florida Couple Arrested for Breaking Quarantine,1
1654,"Face Masks, Yes, But Don't Forget Hand-Washing",1
1655,"Even With PPE, Frontline Workers Face COVID Risk",1
1656,Rising Hospitalization Number for Kids in Florida,1
1657,Study Uncovers Six COVID-19 Symptom Clusters,1
1658,Nevada Reports Deadliest COVID-19 Week,1
1659,Teachers Union Backs Localized Safety Strikes,1
1660,"Misinformation, Disagreement Hinder COVID Messaging",1
1661,Diamond Princess Saga Began with One COVID Carrier,1
1662,"Hydroxychloroquine No COVID Cure, Experts Warn",1
1663,One Disease Mosquitoes Don't Spread: Coronavirus,1
1664,Stressors Harming U.S. Families During Pandemic,1
1665,Trump's National Security Adviser Tests Positive,1
1666,14 Members of the Miami Marlins Test Positive,1
1667,WebMD Poll: Most Would Wait on COVID Vaccine,1
1668,Survivors' COVID Antibodies May Be a Powerful Gift,1
1669,Will COVID Vaccine Trials Reflect U.S. Diversity?,1
1670,Wait Times Increase for COVID-19 Test Results,1
1671,"As Cases Surge, No Clear Answers on School Reopening",1
1672,Study: Coronavirus May Pass From Mom to Baby,1
1673,Study: Sterilize N95 Masks With a Microwave,1
1674,'Broken Heart Syndrome' Has Risen During Pandemic,1
1675,Record Numbers as U.S. Tops 3 Million COVID Cases,1
1676,Atlanta Mayor Mandates Face Masks,1
1677,COVID-19 Protective Gear Shortages Arise Again,1
1678,Death of At-Risk Florida Teen Draws Attention,1
1679,Brazilian President Bolsonaro Tests Positive,1
1680,Air Conditioning May Be Spreading COVID,1
1681,Two Lysol Products Can Kill Coronavirus: EPA,1
1682,U.S. to Pay $1.6 Billion to Expedite COVID Vaccine,1
1683,Atlanta Mayor Tests Positive for COVID-19,1
1684,Studies Track Super-Spreading of COVID-19,1
1685,Fauci: State of COVID Not Good But It Will End,1
1686,"U.S. Could Have 700,000 Infections a Day",1
1687,Miami-Dade Rolls Back Openings,1
1688,Another COVID Symptom Joins the List: Mouth Rash,1
1689,"Pandemic Causing Kids to Regress, Experts Say",1
1690,COVID Vaccine Tested in People Shows Early Promise,1
1691,Teacher With COVID-19 Likely Infected Students,1
1692,COVID-19 Antibodies Could Decline Within Months,1
