,claim,claim_veracity
7575,Russia builds bridge to move troops across Syria's Euphrates river: TV,1
7576," Remember Trump’s Biggest Campaign Promise? Yeah, Well, He Was Just Kidding",0
7577,"Tensions simmer below surface as Trump, Republicans map strategy",1
7578,Two Trump Tweets Debunk Russian Connection Conspiracy,0
7579," trump’s infantile reference to his d*ck size really shows great strength, says fox news",0
7580,Senate Republican leader backs investigation into Russian hacking,1
7581, Bernie Sanders SKEWERS Trump And Cruz For Their ‘Unconstitutional’ Profiling Of Muslims ,0
7582,WHAT IS GOING ON WITH HILLARY’S EYES…Could It Be Related To Parkinson’s Disease? ,0
7583,Arkansas attorney general says open to working in Trump administration,1
7584,Myanmar says security forces told to avoid collateral damage in Rakhine,1
7585,HOW A SINGLE FEDERAL BUREAUCRAT OPENED THE DOOR TO LET FOREIGNERS VOTE,0
7586,Democrats beat Republicans in first night TV convention audience,1
7587,Israel's Netanyahu calls U.N. 'house of lies' before Jerusalem vote,1
7588,Seven killed by car bomb explosion in Mogadishu: police,1
7589,Trump intelligence nominee supports probes on Russian interference,1
7590,"Boat with 130 Rohingya refugee capsizes off Myanmar, IOM says",1
7591,BREAKING: FED JUDGE TERMINATES MI Recount…Asks Stein Attorney In Court : “Why are you coming to court now when you knew about the deficiencies beforehand?”,0
7592,"Venezuela government and foes resume talks, breakthrough unlikely",1
7593,SENATE ‘LIFER’ Caught On Tape Complaining About Trump Hurting His Chances For Reelection ,0
7594,One person shot in Portland as anti-Trump protesters cross bridge: police,1
7595,South Africa's Zuma asks court to set aside report on influence-peddling,1
7596,Spy chiefs pressure Congress to renew expiring surveillance law,1
7597,India's push to broaden use of its biometric database,1
7598,"EU cranks up criticism of Poland over court reforms, nationalist rally",1
7599, FEC Finds NUMEROUS Election Law Violations In Trump Camp Filings – Could Cost Trump MILLIONS,0
7600,what trump just said about 9/11 proves republicans still don’t get it,0
7601,"Under fire, Eric Trump suspends charitable foundation: Washington Post",1
7602,VICE PRESIDENT PENCE BREAKS TIE In Bill Allowing States To Deny Federal Funds For Killing Babies,0
7603, Trump’s Rambling Speech About Abe Lincoln Is Like Watching A Car Crash In Slow Motion ,0
7604, BREAKING: It Looks Like Russia Hacked Our Voting Machines,0
7605, Roads Melt As Record-Shattering Temperatures Hit India ,0
7606,NOT KIDDING:  BOEHNER SELLS AMERICA DOWN THE RIVER WITH STRAIGHT FACE…Cries During Interview About Golf,0
7607,JUDICIAL WATCH Email Release Shows Huma Was Asked To Plan “Healthy” Hillary’s Funeral,0
7608,TEACHER Uses “Shooting at Trump” As An Option On Multiple Choice Quiz For High School Students,0
7609,"Spain, Catalonia clash over policing as illegal independence vote nears",1
7610,Conservatives bristle as Trump backs off Clinton prosecution,1
7611,"Rosneft's Sechin a no-show as witness in bribery trial again, ordered to appear next week",1
7612,U.S. lawmaker says House intel panel near consensus on NSA spy program,1
7613, This Is What Happened When A Black Man Offered Free Hugs At A Donald Trump Rally ,0
7614, Trump Supporters Form Militia To Beat Up Protesters At Rallies Just Like Hitler’s Brownshirts ,0
7615,PELOSI UNHINGED: GOP Tax Reform Bill Is ‘Brazen Theft’… ‘Does Violence’ to Founder’s Vision ,0
7616,OBAMA IGNORES PLANNED PARENTHOOD BABY PARTS HARVESTER STORY…His DOJ Goes After Whistleblower Group Who Exposed Them,0
7617, Seahawks Star Has Even MORE To Protest Before Games After Police Brutality In Vegas,0
7618,"Trump, Biden attend same Pennsylvania college graduation",1
7619, Senate Democrats Launch A Filibuster Over Gun Reform ,0
7620,Father Of Triplets Tells Surrogate Mother To Kill One Of The Babies Or Face Financial Ruin,0
7621,Austrian conservative leader sees many options on coalitions,1
7622,Conservatives expect changes in Medicaid in healthcare bill,1
7623,Merkel says fight against terrorism no excuse for U.S. entry ban,1
7624,Britain's Hammond says 'very confident' of deal on Brexit talks,1
7625, Cliven Bundy’s Sons Occupy Oregon Wildlife Reserve With Armed Militia Of ‘U.S. Patriots’ ,0
7626,"UK government, including Johnson, united behind May's Brexit plan: spokeswoman",1
7627,Ukraine to ramp up health spending after anti-corruption push,1
7628, Tina Fey And Rachel Maddow Go Head To Head On ‘The Tonight Show’ ,0
7629,MEDIA SILENT: President Trump Makes Americans $4 TRILLION Richer In First 6 Months…Compare To Obama’s Radical First 6 Months In Office,0
7630,BREAKING: US Appeals Court Deals Obama’s Executive Amnesty Huge Blow,0
7631,Trump says 'something could happen' on climate accord,1
7632,"Trump to ask Merkel for advice on Putin, Ukraine: U.S. officials",1
7633,LESTER HOLT PULLS A “Candy Crowley” 5 Times…Joins Team Hillary To Help Debate Trump,0
7634,"SHOCKING! First 10,000 Syrian Refugees Arrive In LA: Estimated Cost To Taxpayers For Family Of Four Is $257,480",0
7635,France's Le Pen seeks to bill herself as Macron's main opponent,1
7636,"Trump to meet with Chicago mayor, North Carolina governor, others",1
7637, Stephen Colbert’s Send Off For Antonin Scalia Is Refreshingly Touching ,0
7638,"COWARDLY BLACK BLOC THUG Dane Powell Pleads Guilty…Faces 6 Yrs In Prison For Rioting, Assaulting Police During Trump’s Inauguration",0
7639,Legal Fears Push Newsweek to Delete Eichenwald’s Articles Used to Smear Sputnik News,0
7640," “Just Drink A Bottle Of Gin And Waterboard Yourself,” Twitter Ex-CEO SLAMS Trump Meeting and Commentators GO WILD!",0
7641,South Korean foreign minister says North Korea on 'reckless path',1
7642,Many Trump voters welcome U.S. air strikes as show of strength,1
7643,Indonesia holds cabinet meeting in Bali as volcano threatens tourism,1
7644, White SC Cops Sexually Assault Black Couple During Traffic Stop ,0
7645,"Trump targets China trade, says plans serious measures",1
7646,Putin-Trump meeting not yet planned for Asia summit: Kremlin,1
7647, Teen Vogue Writer Gets Threatened By Sexist Trump Supporters And Publicly Humiliates Them,0
7648,Fighting in Libyan capital closes airport,1
7649,Trump says will not attend next Republican presidential debate,1
7650, donald trump goes off on fraud victims whose lives were ruined by his fake university ,0
7651," After Months Of Concern Trolling, Trump Proves He Really Thinks Chicago Murders Are HILARIOUS",0
7652,LIVE FEED AT 1:00 P.M. EST: 100% FED Up! AMERICANS WILL RALLY IN D.C. TODAY TO STOP THE IRAN DEAL,0
7653,Obama budget to adjust health insurance 'Cadillac tax': adviser,1
7654,"Violence again convulses 2016 election campaign, testing Trump, Clinton",1
7655,U.S. ends program for Central American minors fleeing violence,1
7656,Trump Jr. tweet likening Syrian refugees to poisoned Skittles irks candy maker,1
7657,TWO NEW JERSEY MOMS Attacked By Community For Exposing Islamic Indoctrination In Middle School…Thomas More Law Center Steps Up To Defend Them ,0
7658,SEXTING ADDICT ANTHONY WEINER FINALLY Gets Help For Out-Of Control Behavior,0
7659, Trump Went To Japan And Immediately Proved He Knows Zilch About How Missiles Work,0
7660,Tillerson speaks to Saudi counterpart about arrests in kingdom: State Department,1
7661,German SPD votes for talks with Merkel's conservatives,1
7662, One Woman Is Trying  To Combine Feminism And Anti-Abortion Activism,0
7663,Trump: military solutions 'locked and loaded' against North Korea threat,1
7664, Rep. John Lewis Reminds Us All How Far We’ve Come With Chilling Bloody Sunday Tweets,0
7665,House intel panel chief Nunes says he will not divulge his sources,1
7666,Trump changes tune on tax hikes for wealthy Americans,1
7667,Chinese aircraft drill again in Western Pacific,1
7668, Texas Supreme Court Just Proved They Do Not Support Marriage Equality,0
7669,BREAKING: Active Shooter Reported Outside Los Angeles Polling Location – 1 Dead,0
7670, Tamir Rice’s Memorial Is A Stop In Pokemon Go And It Has A Powerful Message,0
7671, The NY Daily News Has Just LITERALLY Told Ted Cruz To F*ck Off For Trashing NYC Values ,0
7672,Philippines' Duterte ditches peace process with Maoist rebels,1
7673,Canada's Trudeau calls treatment of women in Mexico 'unacceptable',1
7674, Stock Market Literally SHUTS DOWN And Dollar Drops As Conservatives Kill Economy By Voting For Trump,0
7675,"Saudi-led forces close air, sea and land access to Yemen",1
7676,"Faced with Trump and Clinton, Americans yearn for third choice: Reuters/Ipsos poll",1
7677,YIKES! Tomi Lahren DEMOLISHES Hillary: “How Dare You Blame Donald Trump…EXCUSE ME?…Did 4 Americans Die On His Watch In Benghazi?,0
7678,"Trump praises Chinese efforts on North Korea 'menace,' Pyongyang warns of strike",1
7679, Michelle Obama: Research Proves We Can Lift Economy By Educating Girls,0
7680,HILLARY LIES: Remember When Hillary Disclosed She Was Named After A Famous Person?,0
7681,"Saudi Arabia lifts cinema ban, directors and movie chains rejoice",1
7682,UK government official says 'does not recognize' reported Brexit bill settlement,1
7683,Peru's central bank chief says Trump gives him 'goose bumps',1
7684,Senate Republicans complain of chaos in healthcare effort,1
7685,navy vet declines award at new orleans saints game because of disrespectful players who continue to kneel during anthem,0
7686," Polls Show Millennials Hate Trump, Would Overwhelmingly Back Clinton",0
7687," Hannity Defends Trump With Psychotic Threat To Morning Joe, This Could Ruin Him ",0
7688, Trump Tries Taking Credit For Jobs Created By Obama Economy And Gets BURIED For It,0
7689,WHY FORD’S DARK SECRET May Come Back To Haunt Them Over Owner’s Support of NFL Protests,0
7690,NYC: Turkish Thugs Beat Up Protesters…Deny Free Speech During Turkish President’s Speech ,0
7691,Forgetful ministers keep Mugabe's name alive at Zimbabwe congress,1
7692, TED CRUZ SHOWS THE GOP How To Effectively Shut Down The Narrative Of The Leftist Media,0
7693, Here’s Proof Top Republicans Have Already Given Up On Trump,0
7694,Lebanon's Hariri leaves Saudi Arabia for France on Friday,1
7695,Treasury's Mnuchin: China may face new sanctions on North Korea,1
7696, MSNBC Pundit: Trump Pushes ‘White Racist Supremacist Nationalism’ ,0
7697,Senate panel plans hearing on Russia hacking in January: spokeswoman,1
7698, The Full Details Of Trump’s FAILED Yemen Raid Will Make You Sick To Your Stomach,0
7699, local official stunned when he sees name written by a parent on halloween tombstone for school fundraiser,0
7700, Donald Trump Loses His Sh*t In Massive Hissy Fit About The Media Doing Their Job ,0
7701, Trump FRANTICALLY Spins Illuminati-Like Global Conspiracy Theory To Explain His Death Spiral,0
7702, bernie sanders answers ‘would you be hillary’s vp?’,0
7703, NYC Cop Under Investigation After Being Busted With Instagram Account Full Of Violence ,0
7704,Jones certified U.S. Senate winner despite Moore challenge,1
7705," NYPD Official Sick Of Trump’s Costs To City, Wants Him To Vacate Trump Tower ",0
7706,"With water cannons and Southern belles, Trump ends 'thank you' tour",1
7707,Democratic U.S. senator questions Deutsche Bank over Trump,1
7708,Trump signals willingness to raise U.S. minimum wage,1
7709, Trump Just Ridiculously Claimed Palestine And Israel ‘Get Along Unbelievably Well’ And Got ROASTED ,0
7710,Maine Senate leaders will not seek special session to chide LePage,1
7711,Cambodia PM calls on U.S. to withdraw Peace Corps volunteers,1
7712, s.e. cupp destroys trump adviser’s ‘fantasy’ that women support donald trump,0
7713,Ground Zero Mosque Was NOT Defeated: Three Story Islamic Museum And Muslim Prayer Space Will Take Its Place ,0
7714,BEWARE OF HILLARY CLINTON’S “Smart Power” Foreign Policy…It’s NOT Smart! ,0
7715,BOOM! FLORIDA PAPER Makes Unprecedented Apology After “Uncomfortably Sizable Number Of Readers” Complain About Anti-Trump Coverage,0
7716,Comey infuriated Trump with refusal to preview Senate testimony: aides,1
7717,BREAKING: Dartmouth Tells College Republicans Auditorium “not open to presidential candidates” For Trump Event…But Okay For Hillary Event Tomorrow,0
7718, The Eighth Person In Trump Tower Meeting Is Linked To Money Laundering,0
7719," Former GOP Rep. Thinks Adam Schiff Should Recuse Himself From Russia Probe Too, Because Reasons",0
7720,U.N. seeks to rally foreign backing for new Libyan peace plan,1
7721,"White House aims to speed U.S. drone, wireless technologies",1
7722,U.S. legal group lavishes praise on Obama Supreme Court nominee,1
7723,PROPAGANDA MEDIA WILL TWIST IT…But It’s What FBI Director Comey DIDN’T Say About Trump “Wiretapping” That Should Be Making News,0
7724,Trump vows to 'open up' libel laws if elected,1
7725,Racist Conservatives Wish Sasha Obama A Happy 15th Birthday: ‘Hope U Get Raped’,0
7726,PRICELESS: Watch Bill Clinton’s Awkward Response When Asked If His Perverted Past Is “Fair Game”,0
7727,BREAKING: SUPREME COURT Delivers Major Blow To Obama’s Carbon Emissions Scam,0
7728,"Trump says U.S. committed to Japan security, in change from campaign rhetoric",1
7729, Trump’s Terrible Monday Has A Major Historian Suggesting That Treason Hangs Over His Administration,0
7730, California Single-Payer Health Care Bill Shelved And People Aren’t Happy,0
7731, Bill Nye CRUSHES The A-Hole Who Started The Rumor That He Would Debate Sarah Palin ,0
7732,Netanyahu's son under fire over 'anti-Semitic' imagery on Facebook,1
7733,"Grammar fail, or do Texas Republicans believe most Texans are gay?",1
7734,Death toll from Somalia bombings rises to 358,1
7735,NEW BLACK PANTHER LEADER Sends Warning About Republican Convention ,0
7736,Trump is 'well aware' of what U.S. policy has been on Taiwan: spokeswoman,1
7737,Turkey's enemy of interest rates targets banks to boost growth,1
7738,"EXCLUDING WHITES IS NOT RACIST: Racist, Angry BLM Activist Tells Tucker Carlson It’s Okay To Have “Blacks Only” Celebrations ",0
7739," Donald Trump Sports New Hairdo In Son’s Instagram Pic, And It’s Pretty Startling ",0
